gameNumber,location,weather,opponent,date,mlbAtBatIndex,realAtBatIndex,pitcherName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,
87,a,Clear,OAK,2019-07-12,70,3,Joakim Soria,L,Single,single,1,0,C,FF,92.6,84.9,28.24,-12.88,-4.56,10.52,0.3,1.49,7.75,-134.38,-8.55,105.53,198.48,-2.02,50,5.62,-8.36,25.2,3.6,24,2299,200,0.41,6.02,
87,a,Clear,OAK,2019-07-12,70,3,Joakim Soria,L,Single,single,1,1,B,FF,92.2,84.5,28.1,-12.54,-4.48,10.83,1.41,1.43,9.8,-133.64,-8.72,63.38,200.06,-1.72,50,5.63,-8.13,22.8,3.6,24,2288,198,0.41,6.13,
87,a,Clear,OAK,2019-07-12,70,3,Joakim Soria,L,Single,single,2,1,D,FF,91.8,83.5,29.97,-13.27,-3.72,10.56,0.81,2.53,8.39,-133.28,-5.8,86.21,170.52,-1.91,50,5.7,-6.65,18,3.6,24,2273,194,0.41,6.08,
88,a,Sunny,OAK,2019-07-13,3,0,Chris Bassitt,L,Strikeout,strikeout,0,0,C,CU,72.6,66.8,19.17,-37.94,7.85,-5.14,-0.24,2.3,-0.01,-105.63,1.39,126.01,176.61,-1.25,50,6.02,8.8,13.2,14.4,24,2312,59,0.53,5.75,
88,a,Sunny,OAK,2019-07-13,3,0,Chris Bassitt,L,Strikeout,strikeout,0,1,B,FC,88.4,82.1,23.45,-27.29,-0.76,2.87,-0.47,2.45,2.91,-128.79,-2.63,135.04,172.54,-1.51,50,5.57,-1.29,1.2,6,24,2178,189,0.43,6,
88,a,Sunny,OAK,2019-07-13,3,0,Chris Bassitt,L,Strikeout,strikeout,1,1,T,FF,95.1,87.6,28.03,-15.9,-5.68,8.32,0.4,2.76,6.72,-138.29,-4.62,101.83,164.37,-1.31,50,5.5,-11.11,30,3.6,24,2292,212,0.4,6.04,
88,a,Sunny,OAK,2019-07-13,3,0,Chris Bassitt,L,Strikeout,strikeout,1,2,B,FF,95.1,87.5,28.86,-16.87,-5.18,7.83,-1.7,2.86,1.63,-138.42,-4.3,181.71,161.62,-1.62,50,5.55,-10.11,28.8,4.8,24,2241,213,0.4,5.91,
88,a,Sunny,OAK,2019-07-13,3,0,Chris Bassitt,L,Strikeout,strikeout,2,2,B,CU,73.9,68.6,18.82,-41.66,7.08,-8.12,0.93,1.71,1.96,-107.5,0.54,81.44,192.61,-0.91,50,6.08,8.27,12,14.4,24,2458,43,0.51,5.89,
88,a,Sunny,OAK,2019-07-13,3,0,Chris Bassitt,L,Strikeout,strikeout,3,2,C,SI,95.6,88.1,28.64,-19.1,-9.71,6.64,0.45,1.91,8.26,-138.87,-6.26,100.02,187.23,-1.29,50,5.45,-19.11,40.8,6,24,2136,235,0.39,6.2,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,0,0,S,CH,86.2,79.5,24.03,-21.81,-10.39,6.47,-0.75,1.81,4.27,-125.39,-5.04,145.61,190.02,-1.12,50,5.61,-16.63,34.8,7.2,24,1994,238,0.44,5.91,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,0,1,B,CH,85.2,78.7,23.23,-24.34,-9.89,5,-1.15,1.82,3.55,-123.95,-4.39,160.83,189.73,-1.31,50,5.63,-15.48,30,7.2,24,2102,243,0.44,5.91,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,1,1,F,SI,94.2,86.7,28.24,-23.43,-10.72,4.57,-0.71,2.8,5.41,-137.06,-3.24,144.03,163.08,-1.31,50,5.58,-20.55,38.4,6,24,2011,246,0.4,6.07,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,1,1,F,FF,95.9,88.7,27.58,-16.87,-5.08,7.67,0.27,2.64,6.15,-139.5,-4.98,106.75,167.42,-1.29,50,5.54,-10.14,26.4,3.6,24,2274,211,0.39,6.09,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,1,2,B,CU,72.3,66.2,18.39,-39.52,8.9,-6.64,-0.72,3.3,-1.56,-104.78,3.73,144.45,149.78,-1.12,50,6.12,9.86,14.4,14.4,24,2373,56,0.54,4.69,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,2,2,B,CU,71.3,65.9,17.83,-41.54,8.38,-8.67,-1.43,1.78,-2.64,-103.5,1.45,171.51,190.53,-1.22,50,6.06,9.05,12,15.6,24,2375,44,0.54,5.23,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,3,1,F,SI,94.5,87.4,27.07,-22.76,-8.96,4.85,-0.49,3.38,4.83,-137.63,-2.01,135.63,147.44,-1.09,50,5.65,-17.4,36,6,24,2137,240,0.4,6.32,
88,a,Sunny,OAK,2019-07-13,29,1,Chris Bassitt,L,Walk,walk,3,2,B,CH,86.8,80.6,22.77,-23.54,-10.34,5.3,0.66,0.91,7.21,-126.11,-7.01,91.95,214.26,-0.88,50,5.59,-16.86,32.4,7.2,24,2020,243,0.43,6.14,
88,a,Sunny,OAK,2019-07-13,50,2,Chris Bassitt,L,Flyout,field_out,0,0,B,SI,92.2,85.4,25.3,-18.21,-9.58,7.58,0.76,1.54,8.52,-134,-6.94,88.2,197.17,-1.2,50,5.43,-17.66,39.6,6,24,2071,231,0.41,6.08,
88,a,Sunny,OAK,2019-07-13,50,2,Chris Bassitt,L,Flyout,field_out,1,0,B,FC,86.5,80.6,21.03,-24.94,0.27,4.43,1.51,2.7,6.7,-125.87,-1.96,59.34,165.83,-1.2,50,5.47,0.44,3.6,6,24,2269,167,0.44,5.9,
88,a,Sunny,OAK,2019-07-13,50,2,Chris Bassitt,L,Flyout,field_out,2,0,F,SI,91.5,84.5,25.78,-23.07,-11.15,5.02,-0.47,2.45,5.82,-133.1,-3.87,135.02,172.76,-1.23,50,5.57,-20.21,38.4,7.2,24,2187,245,0.41,5.8,
88,a,Sunny,OAK,2019-07-13,50,2,Chris Bassitt,L,Flyout,field_out,2,1,B,FC,86.7,80.1,22.73,-26.11,-2.23,3.72,0.65,3.92,5.66,-126.16,1,92.19,132.99,-1.32,50,5.6,-3.64,6,6,24,2249,202,0.44,5.92,
88,a,Sunny,OAK,2019-07-13,50,2,Chris Bassitt,L,Flyout,field_out,3,1,X,SI,90.9,84.7,23.54,-26.36,-8.54,3.21,-0.69,2.71,4.5,-132.48,-2.41,143.13,165.75,-1.28,50,5.52,-15.46,28.8,7.2,24,2013,249,0.41,5.96,
88,a,Sunny,OAK,2019-07-13,69,3,Lou Trivino,L,Strikeout,strikeout,0,0,S,FC,93.5,87.4,23.4,-22.42,-4.07,5.08,-0.01,3.09,5.26,-136.13,-4.27,117.33,155.34,-1.42,50,6.18,-7.8,16.8,4.8,24,2414,216,0.4,5.72,
88,a,Sunny,OAK,2019-07-13,69,3,Lou Trivino,L,Strikeout,strikeout,0,1,F,FF,97.7,90.5,27.79,-19.84,-6.15,5.93,0.25,3.74,6.51,-142.18,-3.15,107.62,137.71,-1.26,50,6.1,-12.8,30,4.8,24,2055,223,0.39,5.98,
88,a,Sunny,OAK,2019-07-13,69,3,Lou Trivino,L,Strikeout,strikeout,0,1,F,CH,88.6,82.8,21.56,-24.67,-8.87,4.38,0.22,1.29,6.95,-128.73,-7.1,108.52,204.06,-1.33,50,5.93,-15.2,28.8,7.2,24,1820,244,0.43,5.69,
88,a,Sunny,OAK,2019-07-13,69,3,Lou Trivino,L,Strikeout,strikeout,0,1,F,FC,95.9,89.8,24.12,-19.58,-2.36,6.23,0.05,1.99,4.99,-139.55,-7.51,115.23,185.17,-1.44,50,5.95,-4.77,10.8,4.8,24,2415,198,0.39,5.96,
88,a,Sunny,OAK,2019-07-13,69,3,Lou Trivino,L,Strikeout,strikeout,0,2,B,FT,98,90.8,28.72,-20.43,-6.73,5.62,-1.53,3.27,2.07,-142.73,-4.17,175.34,150.6,-1.39,50,6.01,-14.07,32.4,4.8,24,2084,230,0.38,6.16,
88,a,Sunny,OAK,2019-07-13,69,3,Lou Trivino,L,Strikeout,strikeout,1,2,C,CU,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,109.86,143.54,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
90,a,Cloudy,KC,2019-07-15,9,0,Jakob Junis,L,Strikeout,strikeout,0,0,S,SL,82.2,76.4,22.18,-39.35,6.91,-4.95,1.36,1.63,5.3,-119.47,-1.93,65.32,194.79,-1.79,50,5.97,10.03,15.6,12,24,2357,56,0.47,5.18,
90,a,Cloudy,KC,2019-07-15,9,0,Jakob Junis,L,Strikeout,strikeout,0,1,S,SL,84,78.7,20.73,-35.51,6.37,-2.17,0.44,1.38,3.81,-122.26,-3.42,100.41,201.31,-1.96,50,5.8,9.79,15.6,9.6,24,2435,70,0.45,5.52,
90,a,Cloudy,KC,2019-07-15,9,0,Jakob Junis,L,Strikeout,strikeout,0,2,C,SL,82.9,77,20.89,-34.08,9.08,-1.28,-0.23,2.85,1.52,-120.58,-0.14,125.94,161.86,-2.05,50,5.89,13.53,21.6,9.6,24,2702,83,0.46,5.08,
90,a,Cloudy,KC,2019-07-15,25,1,Jakob Junis,L,Strikeout,strikeout,0,0,B,CU,79.6,73.3,21.31,-38.26,7.45,-4.48,-0.79,3.25,0.68,-115.73,2.12,147.16,150.98,-2.06,50,5.99,10.11,15.6,12,24,2310,62,0.48,5.35,
90,a,Cloudy,KC,2019-07-15,25,1,Jakob Junis,L,Strikeout,strikeout,1,0,F,FF,93.2,86.3,26.25,-22.79,-1.18,4.98,-0.13,2.21,5.02,-135.61,-4.91,122.09,179.14,-1.85,50,5.61,-2.23,3.6,4.8,24,2053,188,0.4,6.05,
90,a,Cloudy,KC,2019-07-15,25,1,Jakob Junis,L,Strikeout,strikeout,1,1,S,SL,83.3,77.5,22.59,-36.29,6.86,-2.76,1.28,1.06,5.44,-121.1,-3.63,67.56,208.78,-1.88,50,5.74,10.23,16.8,10.8,24,2554,68,0.46,5.61,
90,a,Cloudy,KC,2019-07-15,25,1,Jakob Junis,L,Strikeout,strikeout,1,2,*B,SL,83.9,78,23.63,-34.87,7.88,-1.79,1.97,0.01,6.75,-121.76,-6.06,42.12,238.31,-1.86,50,5.55,11.85,19.2,10.8,24,2584,74,0.46,5.41,
90,a,Cloudy,KC,2019-07-15,25,1,Jakob Junis,L,Strikeout,strikeout,2,2,B,SL,81,74.7,21.59,-34.81,9.58,-1.87,-2.19,2.68,-2.91,-117.73,0.13,200.59,166.49,-2.19,50,5.83,13.49,20.4,10.8,24,2412,79,0.47,5.36,
90,a,Cloudy,KC,2019-07-15,25,1,Jakob Junis,L,Strikeout,strikeout,3,2,S,SL,82,75.9,22.44,-33.84,8.18,-1.15,0.54,1.66,3.2,-119.27,-2.52,96.6,193.99,-1.88,50,5.78,11.81,19.2,10.8,24,2352,81,0.46,5.7,
90,a,Cloudy,KC,2019-07-15,44,2,Jakob Junis,L,Strikeout,strikeout,0,0,F,FF,92.4,85.4,26.05,-15.75,-3.65,8.88,-0.19,2.25,5.68,-134.41,-6.04,124.26,178.08,-1.85,50,5.62,-6.74,19.2,3.6,24,2161,200,0.41,6.03,
90,a,Cloudy,KC,2019-07-15,44,2,Jakob Junis,L,Strikeout,strikeout,0,1,B,SL,81.6,75.9,20.42,-36.12,7.82,-2.73,-1.1,2.22,0.14,-118.77,-0.8,158.77,178.83,-2.17,50,5.81,11.29,16.8,10.8,24,2484,71,0.47,4.96,
90,a,Cloudy,KC,2019-07-15,44,2,Jakob Junis,L,Strikeout,strikeout,1,1,S,SL,82.6,76.7,22.19,-34.34,8.07,-1.47,0.79,1.38,4.11,-120.09,-3.11,87.15,201.81,-1.99,50,5.73,11.84,19.2,10.8,24,2586,78,0.46,5.35,
90,a,Cloudy,KC,2019-07-15,44,2,Jakob Junis,L,Strikeout,strikeout,1,2,S,SL,83.7,76.9,25.42,-33.54,7.68,-0.92,1.41,1.31,5.47,-121.59,-3.51,63.41,203.34,-1.88,50,5.71,11.42,20.4,9.6,24,2491,81,0.46,5.11,
91,a,Clear,KC,2019-07-16,12,0,Glenn Sparkman,L,Single,single,0,0,B,FF,94,86.5,28.52,-16.32,-6.51,8.33,-0.08,1.18,6.31,-136.72,-7.65,120.04,207.03,-1.57,50,5.12,-12.39,32.4,4.8,24,2327,217,0.4,6.37,
91,a,Clear,KC,2019-07-16,12,0,Glenn Sparkman,L,Single,single,1,0,D,CH,86,79.5,23.3,-24.65,-8.7,4.7,-0.79,2.12,5.54,-125.26,-2.48,146.99,181.54,-1.89,50,5.12,-13.94,27.6,7.2,24,2036,240,0.43,6.5,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,0,0,B,FF,93.7,86.3,28.03,-15.03,-5.95,9.02,-1.52,2.65,2.65,-136.51,-4.45,97.36,161.55,-1.73,50,5.33,-11.3,33.6,3.6,24,2252,213,0.4,6.43,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,1,0,F,FF,93.7,86.4,27.77,-18.13,-6.22,7.38,-0.46,2.65,5.73,-136.55,-3.52,91.65,135.6,-1.76,50,5.19,-11.84,30,4.8,24,2235,218,0.4,6.84,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,1,1,C,SL,81.6,75.6,21.36,-32.15,0.23,0.02,-0.76,1.66,3,-118.89,-1.75,102.18,146.93,-2.07,50,5.3,0.33,1.2,9.6,24,2323,87,0.46,6.05,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,1,2,B,SL,81.5,76.4,19.2,-31.51,3.2,0.46,0.17,0.9,4.2,-118.74,-3.37,89.89,163.91,-2.02,50,5.16,4.64,9.6,9.6,24,2577,93,0.46,6.41,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,2,2,B,SL,80.6,74.7,20.18,-32.3,3.05,-0.09,-1.14,2.8,1.24,-117.43,0.79,117.11,171.46,-2.06,50,5.44,4.31,8.4,9.6,24,2358,93,0.47,6.22,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,3,1,F,SL,81.7,76,20.67,-31.23,1.99,0.66,0.56,1.49,4.58,-118.96,-2.34,113.59,146.93,-1.64,50,5.29,2.88,6,8.4,24,2270,101,0.46,6.38,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,3,1,F,FF,94.6,87.4,27.34,-14.64,-6.36,9.04,0.07,1.62,7.3,-137.61,-6.57,103.94,152.59,-1.78,50,5.01,-12.34,34.8,3.6,24,2296,213,0.39,6.63,
91,a,Clear,KC,2019-07-16,36,1,Glenn Sparkman,L,Strikeout,strikeout,3,2,S,SL,82,76.2,21.56,-33.67,0.87,-1.03,-0.15,1.02,4.06,-119.47,-3.14,97.79,147.4,-1.98,50,5.35,1.26,3.6,9.6,24,2345,47,0.46,6.53,
91,a,Clear,KC,2019-07-16,51,2,Glenn Sparkman,L,Single,single,0,0,C,SL,79.6,74,19.82,-35.21,6.37,-2.21,-0.26,2.1,2.29,-115.95,-0.08,126.9,182.04,-2.08,50,5.47,8.75,14.4,10.8,24,2578,72,0.47,6.26,
91,a,Clear,KC,2019-07-16,51,2,Glenn Sparkman,L,Single,single,0,1,B,FF,92.2,84.9,26.63,-14.92,-6.03,9.4,0.91,3.18,8.55,-134.08,-3.27,82.23,152.82,-1.52,50,5.47,-11.07,31.2,3.6,24,2313,209,0.41,6.51,
91,a,Clear,KC,2019-07-16,51,2,Glenn Sparkman,L,Single,single,1,1,D,SL,79.7,74.3,19.33,-35.08,3.82,-2.1,-0.82,2,1.79,-116.21,-0.23,148.46,184.7,-2.09,50,5.4,5.29,8.4,10.8,24,2494,63,0.47,6.46,
92,a,Clear,KC,2019-07-17,72,0,Wily Peralta,L,Home Run,home_run,0,0,C,SL,80.8,75.5,18.96,-35.65,-1.89,-2.45,-0.37,2.35,2.3,-117.54,-1.55,130.98,175.27,-1.11,50,6.28,-2.69,3.6,10.8,24,2131,326,0.48,4.94,
92,a,Clear,KC,2019-07-17,72,0,Wily Peralta,L,Home Run,home_run,0,1,E,SL,81.4,76.1,19.12,-35.28,-1.22,-2.15,-0.39,2.24,2.24,-118.45,-1.93,131.98,178.3,-1.19,50,6.24,-1.76,2.4,9.6,24,2171,336,0.47,4.99,
93,a,Partly Cloudy,KC,2019-07-18,3,0,Brad Keller,L,Walk,walk,0,0,*B,SL,86.4,80.8,22.51,-34.06,2.48,-1.17,-0.75,0.91,1.08,-125.78,-6.09,145.72,214.17,-1.51,50,6.09,4.02,7.2,8.4,24,2500,57,0.44,5.37,
93,a,Partly Cloudy,KC,2019-07-18,3,0,Brad Keller,L,Walk,walk,1,0,F,FF,93.2,86.5,26.14,-20.27,0.05,6.3,0.09,2.42,4.11,-135.73,-5.82,113.53,173.4,-1.44,50,5.98,0.09,2.4,4.8,24,2121,175,0.4,6.13,
93,a,Partly Cloudy,KC,2019-07-18,3,0,Brad Keller,L,Walk,walk,1,1,S,SL,84.8,78.5,24.31,-36.37,1.22,-2.72,0.22,1.05,3.53,-123.31,-4.86,108.63,210.19,-1.39,50,6.11,1.88,3.6,9.6,24,2499,27,0.45,5.53,
93,a,Partly Cloudy,KC,2019-07-18,3,0,Brad Keller,L,Walk,walk,1,2,*B,SL,85.4,79.4,23.84,-34.04,1.56,-1.19,0.48,0.25,4.18,-124.12,-7.12,98.63,231.93,-1.42,50,5.98,2.45,4.8,9.6,24,undefined,47,0.45,5.54,
93,a,Partly Cloudy,KC,2019-07-18,3,0,Brad Keller,L,Walk,walk,2,2,*B,SL,85.6,79.7,24.05,-37.59,1.74,-3.45,0.32,0.1,3.63,-124.4,-6.87,104.91,236.15,-1.39,50,6,2.74,4.8,9.6,24,2335,28,0.45,5.34,
93,a,Partly Cloudy,KC,2019-07-18,3,0,Brad Keller,L,Walk,walk,3,2,B,FF,93.8,86.9,25.67,-18.64,0.06,7.06,0.99,4.08,6.07,-136.51,-2.36,79.43,128.59,-1.26,50,6.22,0.12,3.6,3.6,24,2387,174,0.4,5.81,
93,a,Partly Cloudy,KC,2019-07-18,22,1,Brad Keller,L,Single,single,0,0,C,SL,85.7,80.4,20.14,-37.11,1.75,-3.06,-0.51,2.87,2.05,-124.81,-1.15,136.55,161.24,-1.57,50,6.34,2.82,4.8,9.6,24,2367,32,0.44,5.22,
93,a,Partly Cloudy,KC,2019-07-18,22,1,Brad Keller,L,Single,single,0,1,S,FF,92.2,86.2,22.68,-20.54,0.75,6.21,-0.09,4.27,3.42,-134.48,-1.31,120.35,123.36,-1.46,50,6.19,1.41,6,4.8,24,2208,170,0.41,6.01,
93,a,Partly Cloudy,KC,2019-07-18,22,1,Brad Keller,L,Single,single,0,2,B,SL,83.7,78.6,18.91,-34.72,3.96,-1.65,-1.41,2.41,-0.75,-121.95,-2.09,170.71,173.96,-1.62,50,6.2,6.1,9.6,9.6,24,2470,66,0.45,5.21,
93,a,Partly Cloudy,KC,2019-07-18,22,1,Brad Keller,L,Single,single,1,2,D,SL,85.4,80.4,20.2,-35.47,2.07,-2.06,0.26,1.07,3.6,-124.3,-5.14,107.27,209.82,-1.47,50,6.05,3.31,6,9.6,24,undefined,45,0.45,5.26,
93,a,Partly Cloudy,KC,2019-07-18,44,2,Brad Keller,L,Groundout,field_out,0,0,C,FF,94.1,86.4,29.17,-14.73,-2.3,9.16,-0.72,2.8,3.43,-136.91,-5.94,144.28,163.13,-1.68,50,6,-4.39,13.2,3.6,24,2355,192,0.4,5.97,
93,a,Partly Cloudy,KC,2019-07-18,44,2,Brad Keller,L,Groundout,field_out,0,1,F,FF,94.9,87.1,29.36,-14.21,-2.05,9.27,0.21,2.84,4.86,-138.02,-6.12,109.06,162.2,-1.31,50,6.03,-3.98,10.8,3.6,24,2443,189,0.4,5.88,
93,a,Partly Cloudy,KC,2019-07-18,44,2,Brad Keller,L,Groundout,field_out,0,2,B,FF,95.9,87.8,30.9,-16.19,-0.99,8.1,-0.73,2.65,2.63,-139.48,-6.17,144.72,167.17,-1.56,50,5.96,-1.96,4.8,3.6,24,2197,185,0.4,6,
93,a,Partly Cloudy,KC,2019-07-18,44,2,Brad Keller,L,Groundout,field_out,1,2,X,FF,95.9,88.4,29.09,-16.42,-1.2,7.94,0.55,2.72,5.57,-139.48,-6.1,96.15,165.47,-1.31,50,6,-2.38,3.6,3.6,24,2361,184,0.39,6.07,
93,a,Partly Cloudy,KC,2019-07-18,62,3,Tim Hill,L,Grounded Into DP,grounded_into_double_play,0,0,B,SI,90.2,83.3,24.48,-37.81,9.76,-3.22,-0.91,0.79,-14.68,-130.74,2.43,152.52,217.53,3.48,50,2.67,17.1,21.6,9.6,24,2154,70,0.41,6.71,
93,a,Partly Cloudy,KC,2019-07-18,62,3,Tim Hill,L,Grounded Into DP,grounded_into_double_play,1,0,X,SI,88.8,81.6,24.1,-38.2,8.03,-3.55,0.25,2.68,-11.13,-128.75,7.2,107.5,166.55,3.57,50,2.79,13.63,16.8,9.6,24,2008,68,0.42,6.5,
93,a,Partly Cloudy,KC,2019-07-18,79,4,Ian Kennedy,L,Strikeout,strikeout,0,0,S,FF,94,86.1,28.96,-11.62,-6.77,10.83,-0.07,2.93,8.03,-136.66,-4.09,119.68,159.71,-2.16,50,5.24,-12.86,42,3.6,24,2361,209,0.4,6.3,
93,a,Partly Cloudy,KC,2019-07-18,79,4,Ian Kennedy,L,Strikeout,strikeout,0,1,C,FF,95.1,87.4,28.74,-12.77,-7.25,9.97,-0.21,2.12,7.94,-138.18,-5.85,124.93,181.44,-2.17,50,5.11,-14.12,42,3.6,24,2499,214,0.4,6.12,
93,a,Partly Cloudy,KC,2019-07-18,79,4,Ian Kennedy,L,Strikeout,strikeout,0,2,C,KC,81.7,75.6,21.61,-41.89,4.32,-6.76,-0.81,2.74,2.45,-118.87,2.36,147.95,164.73,-2.41,50,5.53,6.22,9.6,12,24,2455,36,0.46,5.84,
97,h,Clear,MIA,2019-07-22,7,0,Trevor Richards,L,Flyout,field_out,0,0,X,CH,82.9,76.1,23.29,-23.79,-7.76,5.67,-0.36,3.07,4.86,-120.71,-2,130.85,155.87,-1.39,50,6,-11.47,24,7.2,24,2310,232,0.45,6.77,
97,h,Clear,MIA,2019-07-22,23,1,Trevor Richards,L,Strikeout,strikeout,0,0,B,FF,90.8,84.3,24.58,-14.28,-4.57,9.99,-0.56,1.34,3.31,-132.11,-9.08,138.18,202.67,-1.22,50,5.84,-8.19,25.2,3.6,24,2023,204,0.41,6.44,
97,h,Clear,MIA,2019-07-22,23,1,Trevor Richards,L,Strikeout,strikeout,1,0,S,CH,83.7,77.7,21.25,-24.69,-9.56,4.91,-0.65,2.52,4.56,-121.95,-3.27,141.78,170.63,-1.3,50,5.98,-14.57,28.8,7.2,24,2353,242,0.44,6.88,
97,h,Clear,MIA,2019-07-22,23,1,Trevor Richards,L,Strikeout,strikeout,1,1,B,CH,83.5,77.6,21.25,-23.24,-9.06,5.88,-1.5,2.21,2.43,-121.76,-4.35,174.35,179.05,-1.33,50,6,-13.77,28.8,7.2,24,2367,237,0.45,6.66,
97,h,Clear,MIA,2019-07-22,23,1,Trevor Richards,L,Strikeout,strikeout,2,1,F,FF,91.4,84.6,25.15,-12.77,-5.17,10.69,-0.71,2.29,3.06,-133.04,-7.29,144.04,176.9,-1.19,50,5.97,-9.38,32.4,3.6,24,2142,205,0.41,6.43,
97,h,Clear,MIA,2019-07-22,23,1,Trevor Richards,L,Strikeout,strikeout,2,2,B,FF,90.7,83.4,26.07,-13.96,-6.51,10.24,0.76,3.68,7.5,-132.01,-3.26,87.91,139.43,-1.26,50,5.95,-11.58,34.8,3.6,24,2126,209,0.41,6.69,
